Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2009","2009","gigagrammes","430125.6974","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2010","2010","gigagrammes","457797.7958","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","1990","1990","gigagrammes","180655.0449","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","1991","1991","gigagrammes","178431.148","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","1992","1992","gigagrammes","189345.5178","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","1993","1993","gigagrammes","189415.9734","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","1994","1994","gigagrammes","190695.4314","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","1995","1995","gigagrammes","190823.5658","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","1996","1996","gigagrammes","196932.208","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","1997","1997","gigagrammes","199583.7617","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","1998","1998","gigagrammes","201271.7629","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","1999","1999","gigagrammes","206734.7159","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","2000","2000","gigagrammes","203446.3411","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","2001","2001","gigagrammes","202528.0986","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","2002","2002","gigagrammes","211012.6499","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","2003","2003","gigagrammes","209071.4711","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","2004","2004","gigagrammes","209563.2417","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","2005","2005","gigagrammes","213249.3559","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","2006","2006","gigagrammes","217283.263","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","2007","2007","gigagrammes","221259.4776","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","2008","2008","gigagrammes","219353.0286","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","2009","2009","gigagrammes","209051.1419","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6815","Transport","2010","2010","gigagrammes","209854.0202","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1990","1990","gigagrammes","157200.5779","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1991","1991","gigagrammes","168963.0393","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1992","1992","gigagrammes","170668.2403","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1993","1993","gigagrammes","171001.5451","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1994","1994","gigagrammes","167043.0657","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1995","1995","gigagrammes","162677.6293","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1996","1996","gigagrammes","174353.3939","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1997","1997","gigagrammes","161283.086","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1998","1998","gigagrammes","162351.0453","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1999","1999","gigagrammes","156603.4639","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","2000","2000","gigagrammes","149987.9299","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","2001","2001","gigagrammes","155178.4493","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","2002","2002","gigagrammes","147046.723","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","2003","2003","gigagrammes","147242.9807","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","2004","2004","gigagrammes","149026.4504","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","2005","2005","gigagrammes","143506.5264","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","2006","2006","gigagrammes","137653.8532","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","2007","2007","gigagrammes","131982.0798","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","2008","2008","gigagrammes","134955.2273","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","2009","2009","gigagrammes","128510.0298","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","2010","2010","gigagrammes","145414.8248","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","1990","1990","gigagrammes","80543.1687","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","1991","1991","gigagrammes","79065.8199","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","1992","1992","gigagrammes","75759.0858","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","1993","1993","gigagrammes","68402.0157","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","1994","1994","gigagrammes","75812.4018","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","1995","1995","gigagrammes","75357.9555","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","1996","1996","gigagrammes","76822.0775","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","1997","1997","gigagrammes","79975.7588","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","1998","1998","gigagrammes","80987.9513","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","1999","1999","gigagrammes","69982.1559","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2000","2000","gigagrammes","69298.9882","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2001","2001","gigagrammes","69011.8869","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2002","2002","gigagrammes","67685.2895","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2003","2003","gigagrammes","69489.8093","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2004","2004","gigagrammes","71968.6687","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2005","2005","gigagrammes","72282.1979","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2006","2006","gigagrammes","73065.9175","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2007","2007","gigagrammes","76639.8713","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2008","2008","gigagrammes","77313.9571","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2009","2009","gigagrammes","69418.4603","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2010","2010","gigagrammes","72068.1644","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","1990","1990","gigagrammes","82794.984","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","1991","1991","gigagrammes","81371.2179","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","1992","1992","gigagrammes","82076.4682","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","1993","1993","gigagrammes","80813.3306","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","1994","1994","gigagrammes","80491.7349","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","1995","1995","gigagrammes","79606.9093","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","1996","1996","gigagrammes","78287.1988","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","1997","1997","gigagrammes","75200.4606","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","1998","1998","gigagrammes","72302.9718","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","1999","1999","gigagrammes","67803.8794","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","2000","2000","gigagrammes","65270.5909","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","2001","2001","gigagrammes","60911.6503","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","2002","2002","gigagrammes","57499.1891","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","2003","2003","gigagrammes","54167.8834","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","2004","2004","gigagrammes","52187.0419","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","2005","2005","gigagrammes","50780.911","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","2006","2006","gigagrammes","50553.4133","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","2007","2007","gigagrammes","49562.6665","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","2008","2008","gigagrammes","48796.5272","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","2009","2009","gigagrammes","47459.6508","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6818","Déchets","2010","2010","gigagrammes","48301.1896","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","1990","1990","gigagrammes","5808.4555","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","1991","1991","gigagrammes","5685.7137","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","1992","1992","gigagrammes","5884.5187","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","1993","1993","gigagrammes","5636.5788","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","1994","1994","gigagrammes","5539.555","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","1995","1995","gigagrammes","5356.1412","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","1996","1996","gigagrammes","5395.7619","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","1997","1997","gigagrammes","4901.7904","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","1998","1998","gigagrammes","4760.1153","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","1999","1999","gigagrammes","4624.3093","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","2000","2000","gigagrammes","4445.9719","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","2001","2001","gigagrammes","4438.2468","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","2002","2002","gigagrammes","4673.2101","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","2003","2003","gigagrammes","4433.8403","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","2004","2004","gigagrammes","4291.2724","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","2005","2005","gigagrammes","4197.9017","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","2006","2006","gigagrammes","4288.8993","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","2007","2007","gigagrammes","4159.0118","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","2008","2008","gigagrammes","4006.7602","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","2009","2009","gigagrammes","3646.2169","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6819","Autres sources","2010","2010","gigagrammes","3859.5294","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","1990","1990","gigagrammes","108670.5986","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","1991","1991","gigagrammes","106321.2514","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","1992","1992","gigagrammes","123658.2995","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","1993","1993","gigagrammes","121530.5848","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","1994","1994","gigagrammes","119954.4061","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","1995","1995","gigagrammes","117832.4352","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","1996","1996","gigagrammes","118552.5142","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","1997","1997","gigagrammes","117547.9439","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","1998","1998","gigagrammes","117235.722","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","1999","1999","gigagrammes","115535.2079","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","2000","2000","gigagrammes","112244.5318","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","2001","2001","gigagrammes","108839.106","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","2002","2002","gigagrammes","107558.0352","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","2003","2003","gigagrammes","106873.8004","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","2004","2004","gigagrammes","106639.5783","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","2005","2005","gigagrammes","105138.0404","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","2006","2006","gigagrammes","103839.0405","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","2007","2007","gigagrammes","102396.5116","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","2008","2008","gigagrammes","102252.0463","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","2009","2009","gigagrammes","100998.0973","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","1711","Agriculture total","2010","2010","gigagrammes","100749.176","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5402","Europe du Nord","7231","Émissions (CO2eq)","6822","Sources de utilisation des terres","1990","1990","gigagrammes","49530.2022","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
